order_id;customer_id;order_date;status;country_id
791;339;05/09/2022;Cancelled;2
792;207;12/04/2023;Cancelled;3
793;197;27/03/2023;Pending;3
794;235;03/08/2024;Cancelled;4
795;2;13/01/2024;Cancelled;3
796;145;29/04/2024;Cancelled;1
797;443;28/09/2022;Cancelled;1
798;472;11/08/2024;Pending;1
799;72;12/04/2023;Cancelled;4
800;154;24/10/2022;Pending;1
801;441;22/08/2024;Pending;2
802;313;18/07/2023;Pending;4
803;194;10/10/2022;Cancelled;2
804;50;09/03/2023;Pending;4
805;445;27/03/2024;Completed;4
806;449;06/06/2024;Pending;4
807;406;10/01/2024;Cancelled;4
808;165;30/03/2023;Pending;3
809;169;24/06/2024;Completed;4
810;118;23/05/2023;Pending;1
811;31;17/06/2023;Completed;3
812;196;09/06/2024;Completed;3
813;405;18/05/2023;Cancelled;2
814;432;15/02/2023;Cancelled;4
815;219;09/11/2022;Cancelled;2
816;40;16/12/2022;Pending;3
817;281;15/09/2023;Completed;4
818;92;21/10/2023;Cancelled;1
819;135;08/11/2023;Cancelled;2
820;494;08/06/2024;Pending;4
821;152;23/10/2023;Cancelled;1
822;209;29/01/2024;Completed;1
823;497;10/05/2024;Cancelled;2
824;180;04/03/2024;Completed;4
825;166;01/12/2022;Pending;1
826;292;10/07/2024;Cancelled;2
827;169;07/12/2023;Completed;3
828;385;21/01/2024;Completed;1
829;130;09/03/2023;Cancelled;4
830;75;03/04/2024;Pending;3
831;206;17/07/2023;Completed;1
832;443;20/02/2023;Cancelled;1
833;176;11/05/2023;Pending;1
834;413;13/08/2024;Cancelled;4
835;362;13/08/2023;Cancelled;2
836;404;22/02/2024;Pending;4
837;425;26/03/2023;Cancelled;3
838;418;29/04/2024;Cancelled;2
839;54;21/09/2023;Cancelled;4
840;315;26/08/2023;Completed;2
841;407;11/04/2024;Cancelled;2
842;171;02/07/2024;Completed;2
843;458;15/09/2023;Pending;1
844;424;14/07/2024;Completed;2
845;183;09/10/2022;Completed;4
846;278;15/12/2023;Completed;3
847;72;04/08/2024;Cancelled;1
848;117;03/05/2024;Completed;3
849;307;04/10/2022;Completed;4
850;112;17/10/2022;Pending;3
851;299;16/09/2023;Cancelled;3
852;297;21/10/2022;Completed;4
853;400;15/12/2023;Pending;2
854;345;11/11/2023;Cancelled;4
855;98;29/09/2023;Cancelled;2
856;370;27/04/2023;Cancelled;2
857;330;30/11/2023;Pending;4
858;114;08/01/2023;Completed;3
859;449;20/04/2024;Cancelled;4
860;302;28/01/2024;Pending;2
861;493;28/06/2023;Pending;3
862;69;18/04/2024;Cancelled;1
863;475;19/08/2023;Pending;1
864;331;31/05/2024;Completed;3
865;287;03/03/2024;Cancelled;3
866;157;07/11/2023;Cancelled;3
867;26;31/07/2024;Cancelled;2
868;337;13/07/2023;Cancelled;2
869;86;24/10/2022;Cancelled;1
870;205;16/05/2023;Cancelled;1
871;185;12/03/2023;Cancelled;3
872;86;25/05/2024;Pending;4
873;402;13/10/2022;Completed;4
874;419;18/11/2023;Pending;2
875;349;11/10/2022;Pending;3
876;484;16/07/2023;Cancelled;3
877;41;23/12/2023;Pending;1
878;145;17/02/2023;Completed;3
879;386;05/11/2023;Completed;2
880;157;12/02/2023;Completed;3
881;59;13/12/2022;Pending;2
882;80;29/12/2022;Pending;3
883;181;22/09/2023;Pending;1
884;365;02/12/2022;Cancelled;1
885;493;02/08/2023;Cancelled;2
886;452;27/12/2022;Cancelled;1
887;6;12/05/2024;Cancelled;1
888;318;28/03/2023;Pending;3
889;76;04/02/2024;Cancelled;4
890;45;29/09/2022;Completed;1
891;392;07/07/2023;Pending;3
892;294;14/12/2023;Cancelled;3
893;143;30/05/2023;Pending;4
894;43;03/09/2022;Completed;3
895;268;06/03/2023;Completed;1
896;399;09/01/2023;Pending;1
897;76;07/07/2024;Pending;2
898;494;06/12/2023;Pending;4
899;498;20/09/2023;Completed;1
900;395;10/03/2024;Pending;3
901;151;27/08/2022;Pending;4
902;186;22/06/2024;Cancelled;1
903;310;01/10/2022;Pending;2
904;484;05/11/2022;Cancelled;2
905;237;23/12/2022;Pending;3
906;285;08/01/2023;Cancelled;4
907;87;18/07/2023;Completed;4
908;284;13/07/2023;Pending;4
909;346;07/06/2023;Pending;3
910;478;12/10/2023;Cancelled;2
911;67;23/04/2023;Cancelled;2
912;231;21/04/2023;Cancelled;3
913;485;18/09/2022;Completed;3
914;99;16/07/2023;Cancelled;1
915;195;06/05/2024;Completed;2
916;112;20/02/2023;Cancelled;2
917;126;21/03/2024;Completed;2
918;320;25/02/2024;Completed;3
919;171;05/11/2023;Cancelled;2
920;488;24/12/2023;Pending;2
921;443;03/04/2023;Pending;2
922;106;13/12/2022;Cancelled;2
923;243;15/08/2024;Pending;3
924;481;13/12/2023;Cancelled;1
925;404;29/08/2022;Pending;4
926;259;27/06/2024;Cancelled;4
927;236;27/02/2024;Completed;3
928;222;03/12/2023;Completed;2
929;246;02/06/2023;Pending;2
930;491;21/08/2023;Pending;3
931;241;14/08/2024;Pending;1
932;387;06/02/2023;Pending;3
933;220;25/11/2023;Cancelled;3
934;144;22/02/2023;Pending;4
935;244;28/12/2023;Cancelled;4
936;235;23/07/2023;Completed;4
937;295;11/08/2024;Completed;1
938;412;24/03/2024;Pending;4
939;393;07/08/2023;Completed;4
940;142;10/05/2023;Pending;4
941;29;26/10/2022;Pending;2
942;114;03/12/2022;Completed;1
943;300;18/03/2023;Completed;2
944;77;20/12/2022;Pending;2
945;344;20/07/2024;Pending;2
946;475;19/11/2022;Pending;1
947;436;04/07/2024;Completed;2
948;469;17/06/2024;Cancelled;1
949;256;05/10/2022;Pending;3
950;320;07/04/2024;Cancelled;2
951;10;01/07/2024;Cancelled;4
952;143;16/09/2022;Pending;4
953;393;18/07/2024;Cancelled;3
954;37;27/02/2024;Cancelled;1
955;56;02/09/2022;Cancelled;1
956;82;25/04/2023;Cancelled;3
957;132;23/06/2024;Cancelled;3
958;379;03/11/2023;Cancelled;3
959;277;06/07/2024;Cancelled;1
960;380;19/04/2023;Completed;4
961;246;02/12/2022;Pending;1
962;238;04/11/2022;Cancelled;3
963;287;03/03/2024;Cancelled;3
964;193;04/03/2024;Cancelled;3
965;371;22/07/2023;Completed;3
966;192;10/04/2024;Pending;1
967;296;22/01/2024;Pending;2
968;462;11/12/2023;Pending;3
969;44;31/03/2024;Cancelled;2
970;475;18/01/2023;Completed;1
971;469;07/11/2022;Cancelled;1
972;418;06/03/2024;Pending;2
973;31;01/11/2023;Cancelled;3
974;386;20/09/2023;Pending;2
975;302;13/08/2023;Completed;4
976;16;03/10/2022;Cancelled;3
977;176;20/09/2023;Cancelled;2
978;426;04/02/2024;Cancelled;1
979;280;05/02/2023;Completed;4
980;63;30/12/2023;Cancelled;2
981;117;17/01/2024;Completed;3
982;18;25/12/2023;Cancelled;3
983;291;22/08/2024;Cancelled;2
984;283;17/11/2022;Cancelled;2
985;357;17/07/2024;Cancelled;3
986;15;26/04/2023;Pending;1
987;400;19/03/2023;Pending;1
988;10;14/04/2023;Completed;3
989;293;25/06/2023;Pending;1
990;416;24/05/2024;Pending;3
991;477;12/01/2024;Pending;3
992;57;30/07/2023;Pending;4
993;117;16/07/2024;Completed;4
994;413;30/06/2023;Completed;1
995;132;18/05/2024;Cancelled;2
996;342;11/11/2022;Cancelled;1
997;399;14/12/2022;Completed;1
998;174;10/10/2022;Pending;4
999;390;12/11/2023;Pending;1
1000;491;02/11/2023;Cancelled;1
1001;328;17/05/2023;Completed;4
1002;374;01/04/2024;Completed;4
1003;114;15/06/2024;Completed;1
1004;247;16/09/2023;Pending;3
1005;321;03/10/2023;Pending;1
1006;96;02/11/2022;Pending;2
1007;56;23/02/2024;Completed;1
1008;414;20/01/2024;Cancelled;1
1009;272;27/04/2023;Cancelled;2
1010;466;04/10/2022;Completed;3
1011;33;30/05/2024;Completed;4
1012;104;24/08/2024;Pending;2
1013;186;02/08/2023;Cancelled;3
1014;79;02/08/2023;Cancelled;1
1015;11;23/04/2023;Cancelled;2
1016;282;20/08/2023;Pending;1
1017;280;04/06/2024;Completed;3
1018;162;07/04/2024;Completed;1
1019;298;27/10/2023;Completed;1
1020;296;11/09/2023;Pending;3
1021;447;25/07/2023;Pending;1
1022;349;22/08/2024;Pending;2
1023;433;26/03/2024;Completed;1
1024;461;31/07/2023;Pending;3
1025;65;04/05/2024;Cancelled;3
1026;2;07/12/2023;Completed;3
1027;6;01/04/2023;Completed;1
1028;349;03/03/2023;Cancelled;2
1029;405;07/01/2023;Cancelled;1
1030;81;31/05/2023;Completed;4
1031;26;30/07/2024;Cancelled;1
1032;178;21/02/2024;Pending;4
1033;432;06/11/2022;Pending;3
1034;163;29/05/2023;Cancelled;4
1035;362;19/06/2023;Completed;2
1036;132;11/05/2024;Cancelled;1
1037;256;06/10/2023;Cancelled;4
1038;9;23/01/2024;Completed;2
1039;365;04/04/2024;Pending;4
1040;441;28/02/2023;Completed;3
1041;247;19/11/2023;Completed;2
1042;108;10/10/2023;Completed;4
1043;285;17/12/2023;Pending;1
1044;41;27/03/2023;Cancelled;4
1045;75;19/04/2024;Completed;1
1046;177;04/02/2024;Cancelled;3
1047;39;01/01/2024;Pending;2
1048;488;19/08/2023;Cancelled;3
1049;500;03/07/2023;Cancelled;3
1050;465;10/12/2022;Completed;3
1051;84;25/01/2023;Completed;3
1052;56;30/11/2022;Pending;3
1053;428;15/12/2023;Completed;1
1054;363;09/11/2022;Cancelled;3
1055;366;10/07/2023;Completed;4
1056;55;18/03/2023;Completed;4
1057;122;07/07/2024;Cancelled;3
1058;487;26/06/2023;Completed;3
1059;283;14/10/2023;Completed;4
1060;116;25/09/2023;Pending;4
1061;396;07/02/2023;Pending;3
1062;276;16/04/2023;Completed;1
1063;169;13/07/2023;Cancelled;4
1064;72;09/03/2024;Completed;3
1065;62;27/03/2024;Cancelled;2
1066;495;25/02/2023;Pending;1
1067;62;27/10/2022;Cancelled;4
1068;220;18/06/2023;Completed;2
1069;493;22/08/2024;Cancelled;3
1070;490;12/03/2024;Cancelled;1
1071;184;16/11/2022;Cancelled;3
1072;276;05/01/2024;Pending;4
1073;263;28/07/2024;Completed;3
1074;308;01/05/2024;Cancelled;1
1075;354;01/07/2023;Pending;3
1076;60;24/11/2022;Cancelled;1
1077;298;05/08/2024;Pending;2
1078;44;09/08/2023;Pending;1
1079;458;18/12/2023;Cancelled;2
1080;264;23/03/2024;Cancelled;2
1081;63;04/02/2024;Pending;4
1082;232;22/09/2023;Completed;1
1083;134;17/11/2023;Completed;3
1084;32;06/02/2023;Cancelled;1
1085;404;27/12/2023;Pending;4
1086;252;23/07/2024;Pending;2
1087;294;29/07/2023;Cancelled;4
1088;230;18/03/2023;Pending;1
1089;360;06/12/2023;Completed;3
1090;191;12/02/2023;Cancelled;4
1091;331;02/02/2023;Completed;1
1092;152;14/08/2023;Cancelled;2
1093;365;30/12/2023;Pending;2
1094;40;07/01/2024;Completed;3
1095;397;26/09/2023;Cancelled;2
1096;66;04/05/2023;Completed;4
1097;420;16/02/2024;Completed;3
1098;82;27/05/2024;Pending;1
1099;154;18/01/2023;Cancelled;1
1100;379;28/08/2022;Pending;3
1101;385;05/03/2023;Completed;4
1102;424;11/04/2023;Cancelled;4
1103;168;04/03/2023;Cancelled;4
1104;345;22/08/2024;Cancelled;1
1105;226;09/02/2024;Completed;4
1106;378;08/04/2023;Pending;2
1107;464;09/09/2022;Cancelled;3
1108;181;15/10/2023;Completed;1
1109;100;18/05/2024;Completed;3
1110;257;23/05/2024;Cancelled;4
1111;364;05/07/2023;Cancelled;2
1112;233;04/12/2022;Completed;3
1113;163;20/12/2022;Pending;1
1114;96;09/04/2023;Completed;4
1115;7;12/02/2024;Completed;1
1116;156;13/11/2023;Completed;1
1117;320;12/05/2024;Pending;3
1118;217;02/08/2024;Cancelled;2
1119;451;23/06/2024;Cancelled;4
1120;127;04/11/2022;Pending;2
1121;423;21/01/2023;Pending;2
1122;93;06/07/2024;Cancelled;2
1123;24;26/04/2024;Pending;3
1124;228;29/02/2024;Cancelled;3
1125;46;08/04/2024;Cancelled;3
1126;2;09/03/2024;Completed;1
1127;112;16/08/2024;Cancelled;2
1128;210;04/06/2024;Cancelled;1
1129;97;01/09/2023;Completed;1
1130;156;08/02/2023;Completed;3
1131;285;07/07/2024;Pending;1
1132;442;11/02/2023;Cancelled;2
1133;284;20/08/2024;Pending;3
1134;440;01/07/2024;Cancelled;2
1135;321;12/12/2022;Pending;2
1136;339;19/11/2022;Cancelled;3
1137;408;05/01/2023;Completed;3
1138;470;21/05/2024;Pending;1
1139;280;01/06/2023;Pending;1
1140;375;22/06/2024;Pending;1
1141;386;30/06/2023;Cancelled;4
1142;132;01/09/2023;Completed;3
1143;474;05/04/2024;Cancelled;2
1144;221;26/09/2022;Cancelled;4
1145;256;22/06/2024;Cancelled;2
1146;177;23/08/2024;Pending;4
1147;154;24/09/2023;Pending;2
1148;106;15/03/2024;Completed;2
1149;168;19/06/2024;Pending;1
1150;224;15/08/2024;Cancelled;4
1151;99;31/07/2023;Completed;2
1152;307;23/08/2024;Pending;3
1153;70;10/08/2024;Pending;2
1154;179;17/11/2023;Pending;1
1155;12;25/07/2024;Completed;3
1156;20;29/09/2023;Cancelled;3
1157;485;16/07/2024;Completed;4
1158;219;04/12/2023;Completed;3
1159;255;20/10/2022;Completed;3
1160;432;10/01/2024;Pending;3
1161;376;11/12/2023;Pending;2
1162;480;03/12/2022;Cancelled;2
1163;139;21/07/2023;Pending;2
1164;203;19/05/2023;Completed;1
1165;169;16/08/2023;Pending;2
1166;84;02/03/2024;Cancelled;3
1167;477;21/04/2024;Completed;3
1168;461;22/07/2024;Completed;3
1169;480;29/07/2024;Completed;2
1170;197;10/02/2024;Completed;4
1171;432;19/11/2023;Pending;4
1172;220;04/10/2022;Pending;2
1173;236;08/05/2024;Pending;2
1174;428;23/12/2022;Cancelled;2
1175;239;08/05/2024;Pending;1
1176;339;31/08/2023;Cancelled;3
1177;4;21/06/2023;Completed;1
1178;474;26/02/2023;Completed;4
1179;473;19/07/2024;Cancelled;3
1180;147;18/06/2023;Pending;2
1181;483;07/07/2024;Completed;1
1182;411;13/04/2024;Cancelled;2
1183;461;25/07/2023;Cancelled;2
1184;294;26/07/2024;Cancelled;2
1185;407;12/11/2023;Pending;4
1186;482;15/10/2023;Completed;3
1187;481;12/04/2023;Completed;4
1188;136;10/11/2022;Pending;3
1189;91;07/03/2023;Pending;1
1190;175;03/09/2022;Pending;1
1191;457;06/10/2022;Pending;1
1192;381;09/10/2023;Completed;2
1193;358;14/07/2024;Completed;2
1194;311;08/08/2023;Completed;1
1195;107;13/11/2022;Pending;4
1196;118;01/07/2024;Completed;1
1197;69;18/10/2022;Pending;2
1198;73;04/10/2022;Cancelled;1
1199;271;07/02/2024;Pending;3
1200;238;10/09/2023;Completed;1
1201;407;22/04/2024;Completed;2
1202;424;12/07/2024;Pending;2
1203;264;29/03/2023;Completed;1
1204;314;16/04/2024;Cancelled;3
1205;286;10/05/2024;Completed;3
1206;99;02/06/2023;Cancelled;2
1207;152;23/11/2023;Completed;1
1208;463;23/12/2023;Cancelled;2
1209;281;22/06/2024;Cancelled;3
1210;252;05/05/2024;Cancelled;3
1211;299;03/01/2023;Pending;2
1212;29;21/04/2023;Cancelled;4
1213;259;27/07/2023;Cancelled;1
1214;76;22/07/2024;Pending;1
1215;32;24/02/2023;Cancelled;1
1216;433;31/10/2023;Pending;4
1217;347;27/06/2023;Completed;1
1218;230;10/11/2023;Cancelled;1
1219;172;06/04/2024;Completed;1
1220;202;19/02/2023;Cancelled;3
1221;174;05/03/2024;Cancelled;1
1222;408;08/12/2023;Cancelled;4
1223;241;25/01/2024;Completed;1
1224;369;01/05/2024;Cancelled;2
1225;324;24/11/2022;Cancelled;1
1226;115;18/02/2023;Pending;3
1227;418;09/10/2022;Cancelled;3
1228;494;09/01/2023;Pending;1
1229;453;19/06/2023;Completed;3
1230;34;31/03/2023;Cancelled;4
1231;103;04/05/2024;Completed;2
1232;139;04/08/2024;Pending;1
1233;452;05/09/2023;Completed;3
1234;74;04/12/2022;Cancelled;4
1235;109;24/06/2023;Cancelled;3
1236;332;14/10/2022;Pending;1
1237;468;09/08/2024;Pending;4
1238;297;20/05/2024;Cancelled;2
1239;197;30/01/2023;Completed;4
1240;28;11/09/2023;Pending;2
1241;486;22/05/2024;Pending;3
1242;324;29/02/2024;Cancelled;2
1243;410;24/02/2024;Cancelled;1
1244;123;07/02/2024;Pending;1
1245;255;28/12/2022;Completed;4
1246;47;06/10/2022;Cancelled;1
1247;381;08/10/2022;Pending;2
1248;499;17/12/2022;Completed;3
1249;174;17/06/2024;Completed;1
1250;132;02/12/2022;Completed;1
1251;123;31/05/2024;Cancelled;1
1252;135;15/11/2023;Cancelled;2
1253;269;27/06/2024;Pending;2
1254;357;24/06/2024;Completed;3
1255;133;27/04/2023;Cancelled;2
1256;199;05/09/2022;Pending;1
1257;128;03/03/2024;Pending;1
1258;107;12/09/2022;Pending;1
1259;213;18/03/2023;Cancelled;3
1260;229;02/06/2023;Pending;4
1261;321;28/09/2023;Pending;3
1262;84;09/11/2023;Pending;3
1263;381;07/03/2023;Pending;4
1264;170;02/01/2023;Cancelled;1
1265;449;03/12/2023;Cancelled;3
1266;115;15/09/2023;Completed;4
1267;434;29/09/2023;Completed;2
1268;458;02/08/2023;Pending;4
1269;363;16/04/2024;Cancelled;3
1270;308;09/01/2023;Completed;1
1271;197;27/07/2024;Pending;2
1272;193;24/03/2024;Cancelled;3
1273;419;09/09/2023;Cancelled;4
1274;155;17/02/2024;Completed;2
1275;131;23/08/2023;Cancelled;1
1276;362;23/01/2023;Cancelled;3
1277;104;16/06/2023;Cancelled;1
1278;41;09/07/2023;Completed;1
1279;108;07/08/2024;Completed;1
1280;343;12/09/2023;Cancelled;1
1281;8;18/12/2023;Pending;3
1282;28;09/06/2023;Cancelled;1
1283;205;27/10/2023;Cancelled;4
1284;324;10/12/2023;Pending;4
1285;277;06/01/2024;Pending;4
1286;17;12/05/2024;Cancelled;2
1287;125;16/10/2023;Pending;4
1288;289;29/02/2024;Completed;4
1289;96;27/04/2024;Cancelled;2
1290;412;04/10/2023;Completed;3
1291;251;04/07/2024;Cancelled;1
1292;32;16/09/2022;Cancelled;4
1293;355;26/11/2022;Completed;3
1294;199;06/05/2024;Cancelled;3
1295;298;25/10/2022;Completed;2
1296;454;20/06/2023;Completed;1
1297;188;07/11/2023;Pending;1
1298;336;10/08/2023;Cancelled;2
1299;1;17/01/2024;Completed;3
1300;478;17/12/2022;Cancelled;4
1301;354;15/06/2023;Cancelled;2
1302;342;27/01/2023;Pending;2
1303;50;24/02/2023;Cancelled;1
1304;33;29/11/2023;Pending;2
1305;487;12/12/2023;Pending;3
1306;347;31/05/2023;Completed;2
1307;274;08/05/2024;Cancelled;2
1308;464;13/04/2023;Pending;3
1309;367;19/05/2023;Pending;4
1310;450;24/05/2024;Pending;1
1311;456;15/12/2022;Completed;2
1312;471;15/06/2024;Cancelled;3
1313;222;22/11/2023;Completed;2
1314;432;03/01/2024;Completed;2
1315;41;13/12/2023;Pending;3
1316;246;05/04/2023;Completed;4
1317;6;14/02/2023;Cancelled;1
1318;257;25/10/2023;Pending;3
1319;281;19/03/2024;Pending;3
1320;148;27/01/2024;Cancelled;1
1321;490;12/05/2024;Completed;4
1322;68;10/03/2023;Cancelled;2
1323;401;31/12/2023;Cancelled;3
1324;224;25/12/2022;Completed;2
1325;225;12/09/2023;Pending;1
1326;316;18/11/2023;Pending;1
1327;457;09/03/2024;Cancelled;4
1328;364;29/01/2024;Cancelled;1
1329;162;29/02/2024;Cancelled;2
1330;136;05/12/2023;Completed;2
1331;376;27/09/2023;Cancelled;3
1332;483;30/11/2022;Cancelled;2
1333;438;01/03/2023;Pending;3
1334;114;21/03/2024;Cancelled;3
1335;168;28/03/2023;Pending;4
1336;86;25/12/2023;Pending;2
1337;289;23/06/2024;Cancelled;2
1338;217;22/02/2023;Completed;3
1339;35;14/05/2023;Completed;1
1340;351;06/07/2023;Pending;4
1341;419;15/01/2024;Completed;4
1342;389;13/03/2024;Pending;4
1343;222;18/05/2024;Cancelled;2
1344;288;03/12/2023;Completed;3
1345;52;29/02/2024;Completed;1
1346;254;16/03/2024;Completed;1
1347;477;27/06/2024;Pending;4
1348;398;24/06/2023;Completed;3
1349;128;14/07/2023;Cancelled;2
1350;402;01/05/2023;Pending;3
1351;80;02/09/2022;Completed;2
1352;170;27/10/2023;Cancelled;4
1353;135;04/10/2023;Completed;1
1354;347;07/09/2023;Pending;3
1355;318;03/09/2022;Cancelled;1
1356;298;24/04/2024;Pending;4
1357;214;05/12/2022;Cancelled;1
1358;442;07/05/2023;Cancelled;3
1359;492;16/04/2024;Cancelled;2
1360;277;04/07/2024;Completed;1
1361;424;04/11/2023;Pending;2
1362;74;27/04/2023;Pending;1
1363;186;23/06/2023;Completed;4
1364;343;09/02/2024;Pending;1
1365;474;28/05/2024;Completed;1
1366;351;15/04/2024;Pending;3
1367;351;18/08/2024;Pending;2
1368;117;30/06/2024;Pending;1
1369;370;01/09/2022;Pending;3
1370;442;07/11/2023;Pending;4
1371;6;08/08/2023;Cancelled;1
1372;256;19/10/2022;Completed;3
1373;126;17/11/2023;Cancelled;1
1374;293;24/11/2023;Pending;1
1375;460;12/07/2024;Completed;1
1376;438;27/04/2024;Completed;2
1377;472;23/12/2022;Cancelled;3
1378;137;24/10/2022;Pending;1
1379;182;23/12/2023;Cancelled;3
1380;490;01/01/2023;Cancelled;2
1381;281;02/12/2023;Completed;4
1382;488;02/05/2023;Cancelled;4
1383;186;17/06/2023;Cancelled;2
1384;343;20/06/2024;Completed;1
1385;40;12/01/2023;Pending;4
1386;294;30/06/2023;Cancelled;3
1387;298;03/01/2023;Pending;1
1388;179;03/07/2023;Completed;4
1389;27;03/04/2023;Completed;2
1390;271;05/03/2023;Pending;1
1391;94;12/07/2024;Completed;3
1392;193;01/03/2023;Completed;4
1393;116;30/04/2023;Pending;4
1394;150;25/12/2023;Cancelled;2
1395;231;28/06/2023;Completed;4
1396;235;30/07/2023;Cancelled;1
1397;343;22/01/2024;Cancelled;4
1398;256;11/04/2023;Pending;3
1399;112;19/10/2023;Cancelled;3
1400;163;07/07/2024;Cancelled;2
1401;16;19/04/2023;Completed;3
1402;204;16/02/2024;Completed;4
1403;334;22/03/2024;Cancelled;2
1404;226;20/09/2022;Cancelled;1
1405;298;25/07/2023;Cancelled;2
1406;351;18/04/2023;Cancelled;2
1407;26;07/04/2023;Pending;3
1408;360;10/02/2023;Completed;2
1409;403;09/05/2023;Pending;2
1410;172;04/04/2024;Pending;3
1411;194;04/12/2022;Cancelled;4
1412;478;27/09/2023;Completed;3
1413;270;03/11/2022;Completed;4
1414;337;24/02/2023;Cancelled;4
1415;318;19/10/2023;Completed;2
1416;79;29/01/2024;Cancelled;3
1417;121;14/12/2022;Completed;3
1418;389;26/10/2022;Pending;3
1419;255;17/07/2023;Pending;4
1420;72;18/01/2024;Cancelled;4
1421;188;27/09/2023;Completed;4
1422;486;16/08/2024;Pending;3
1423;368;17/11/2022;Completed;3
1424;107;15/02/2023;Completed;1
1425;221;12/01/2024;Completed;3
1426;297;27/03/2023;Pending;1
1427;215;05/06/2023;Completed;1
1428;479;17/06/2023;Cancelled;3
1429;83;25/01/2023;Pending;1
1430;384;23/07/2023;Cancelled;4
1431;382;25/01/2024;Pending;1
1432;313;29/08/2023;Completed;2
1433;407;22/10/2022;Pending;2
1434;235;11/11/2022;Cancelled;4
1435;411;10/07/2023;Cancelled;3
1436;238;11/08/2023;Completed;2
1437;458;03/02/2024;Cancelled;3
1438;161;09/02/2023;Pending;2
1439;12;13/06/2023;Cancelled;2
1440;39;03/04/2024;Completed;3
1441;402;09/11/2023;Cancelled;4
1442;458;04/09/2022;Pending;2
1443;129;29/10/2023;Cancelled;1
1444;326;15/07/2024;Completed;2
1445;336;23/01/2024;Pending;4
1446;297;01/04/2023;Pending;2
1447;171;21/03/2023;Completed;1
1448;356;16/03/2024;Pending;1
1449;88;03/10/2022;Cancelled;3
1450;192;20/12/2022;Pending;1
1451;237;18/05/2024;Cancelled;3
1452;127;07/07/2024;Pending;2
1453;416;11/05/2023;Completed;1
1454;106;28/06/2024;Pending;2
1455;117;29/05/2024;Pending;1
1456;56;08/06/2023;Pending;3
1457;361;04/10/2022;Completed;4
1458;499;07/04/2024;Completed;2
1459;283;21/01/2023;Pending;4
1460;89;27/11/2022;Cancelled;4
1461;180;22/10/2022;Completed;4
1462;12;16/01/2024;Completed;1
1463;195;29/08/2023;Pending;3
1464;97;24/04/2024;Cancelled;4
1465;145;16/07/2024;Cancelled;3
1466;492;12/07/2023;Cancelled;4
1467;197;22/02/2023;Cancelled;2
1468;4;11/11/2023;Completed;2
1469;445;28/06/2023;Pending;3
1470;319;28/02/2024;Pending;4
1471;310;27/05/2023;Completed;1
1472;463;03/01/2024;Cancelled;2
1473;96;05/04/2024;Cancelled;3
1474;110;16/07/2023;Cancelled;3
1475;40;03/01/2024;Completed;4
1476;214;21/05/2023;Cancelled;3
1477;471;22/07/2024;Pending;3
1478;420;16/04/2023;Cancelled;2
1479;35;26/12/2023;Pending;3
1480;217;05/03/2023;Completed;4
